gene_symbol,logfc,pval,pval_adj,scores,ensembl_id
INSL3,-0.14123966,0.9794002895763525,1.0,0.025820777,ENSG00000248099
MS4A14,-0.15474613,0.979403939808993,1.0,0.0258162,ENSG00000166928
PCDHAC2,-0.1102214,0.9794320987609945,1.0,0.025780898,ENSG00000243232
ENSG00000276791,1.3122844,0.979489981131668,1.0,0.025708329,ENSG00000276791
DUOX2,-0.07130605,0.979592188103742,1.0,0.025580188,ENSG00000140279
ENSG00000250781,-0.07954346,0.9796177398991727,1.0,0.025548154,ENSG00000250781
ENSG00000286932,-0.13251224,0.9796625859580244,1.0,0.025491929,ENSG00000286932
ENSG00000286507,-0.14477412,0.9796704079516205,1.0,0.025482122,ENSG00000286507
ENSG00000233755,-0.11506697,0.9796876163444116,1.0,0.025460549,ENSG00000233755
RGS16,-0.06442773,0.979707953548078,1.0,0.025435051,ENSG00000143333
NRM,-0.083096705,0.9798398849582453,1.0,0.025269646,ENSG00000137404
LINC01920,-0.19801594,0.9798956822029871,1.0,0.025199693,ENSG00000236049
OR10A2,-0.1951904,0.9798956822029871,1.0,0.025199693,ENSG00000170790
LBHD2,-0.1827258,0.9798956822029871,1.0,0.025199693,ENSG00000283071
LINC02487,-0.19914316,0.9798956822029871,1.0,0.025199693,ENSG00000203688
ENSG00000256064,-0.20356885,0.9798956822029871,1.0,0.025199693,ENSG00000256064
RORA-AS2,-0.18623404,0.9798956822029871,1.0,0.025199693,ENSG00000259482
LINC01297,-0.20227957,0.9798956822029871,1.0,0.025199693,ENSG00000274827
ENSG00000226816,-0.18886185,0.9798956822029871,1.0,0.025199693,ENSG00000226816
ENSG00000277840,-0.20225745,0.9798956822029871,1.0,0.025199693,ENSG00000277840
ENSG00000253834,-0.21414424,0.9798956822029871,1.0,0.025199693,ENSG00000253834
LINC01493,-0.20309445,0.9798956822029871,1.0,0.025199693,ENSG00000254562
ENSG00000203266,-0.19913651,0.9798956822029871,1.0,0.025199693,ENSG00000203266
TSPAN14-AS1,-0.1962471,0.9798956822029871,1.0,0.025199693,ENSG00000226659
LINC01871,-0.19411631,0.9798956822029871,1.0,0.025199693,ENSG00000235576
ENSG00000229395,-0.19676355,0.9798956822029871,1.0,0.025199693,ENSG00000229395
DMBX1,-0.19243504,0.9798956822029871,1.0,0.025199693,ENSG00000197587
MECOM-AS1,-0.20839474,0.9798956822029871,1.0,0.025199693,ENSG00000241479
CD82-AS1,-0.20453894,0.9798956822029871,1.0,0.025199693,ENSG00000254693
ENSG00000259309,-0.19832864,0.9798956822029871,1.0,0.025199693,ENSG00000259309
ENSG00000272382,-0.21131876,0.9798956822029871,1.0,0.025199693,ENSG00000272382
ENSG00000270114,-0.17314292,0.9798956822029871,1.0,0.025199693,ENSG00000270114
ENSG00000254460,-0.19112347,0.9798956822029871,1.0,0.025199693,ENSG00000254460
HTRA3,-0.17732137,0.9798956822029871,1.0,0.025199693,ENSG00000170801
ENSG00000260206,-0.19861972,0.9798956822029871,1.0,0.025199693,ENSG00000260206
IL2RG,-0.19744131,0.9798956822029871,1.0,0.025199693,ENSG00000147168
ACTN1-DT,-0.18735796,0.9798956822029871,1.0,0.025199693,ENSG00000259062
ENSG00000286380,-0.19598778,0.9798956822029871,1.0,0.025199693,ENSG00000286380
OPCML-IT2,-0.17721964,0.9798956822029871,1.0,0.025199693,ENSG00000255371
ENSG00000265126,-0.20052128,0.9798956822029871,1.0,0.025199693,ENSG00000265126
ENSG00000258185,-0.19938949,0.9798956822029871,1.0,0.025199693,ENSG00000258185
LINC01558,-0.18533872,0.9798956822029871,1.0,0.025199693,ENSG00000146521
ARPP21-AS1,-0.17666881,0.9798956822029871,1.0,0.025199693,ENSG00000230830
ENSG00000265840,-0.20528881,0.9798956822029871,1.0,0.025199693,ENSG00000265840
ENSG00000255608,-0.19919449,0.9798956822029871,1.0,0.025199693,ENSG00000255608
ENSG00000286663,-0.19551268,0.9798956822029871,1.0,0.025199693,ENSG00000286663
LINC00613,-0.19760354,0.9798956822029871,1.0,0.025199693,ENSG00000248330
GGTLC2,-0.20771539,0.9798956822029871,1.0,0.025199693,ENSG00000100121
ENSG00000269635,-0.18233472,0.9798956822029871,1.0,0.025199693,ENSG00000269635
ENSG00000287313,-0.19076504,0.9798956822029871,1.0,0.025199693,ENSG00000287313
ENSG00000269321,-0.19431409,0.9798956822029871,1.0,0.025199693,ENSG00000269321
CENPVL3,-0.19110489,0.9798956822029871,1.0,0.025199693,ENSG00000224109
ENSG00000224969,-0.18722194,0.9798956822029871,1.0,0.025199693,ENSG00000224969
ENSG00000265799,-0.18513882,0.9798956822029871,1.0,0.025199693,ENSG00000265799
ENSG00000287563,-0.20561132,0.9798956822029871,1.0,0.025199693,ENSG00000287563
LINC02354,-0.18917972,0.9798956822029871,1.0,0.025199693,ENSG00000257488
OOSP4A,-0.19052656,0.9798956822029871,1.0,0.025199693,ENSG00000285010
ENSG00000262370,-0.20940615,0.9798956822029871,1.0,0.025199693,ENSG00000262370
ENSG00000285925,-0.19052857,0.9798956822029871,1.0,0.025199693,ENSG00000285925
ENSG00000247402,-0.19843645,0.9798956822029871,1.0,0.025199693,ENSG00000247402
PANCR,-0.19149756,0.9798956822029871,1.0,0.025199693,ENSG00000250103
ITGA6-AS1,-0.1888194,0.9798956822029871,1.0,0.025199693,ENSG00000232788
ENSG00000268333,-0.20221533,0.9798956822029871,1.0,0.025199693,ENSG00000268333
CRYGN,-0.18644851,0.9798956822029871,1.0,0.025199693,ENSG00000127377
ENSG00000255475,-0.19595186,0.9798956822029871,1.0,0.025199693,ENSG00000255475
LINC02089,-0.18871221,0.9798956822029871,1.0,0.025199693,ENSG00000226364
GAST,-0.19097203,0.9798956822029871,1.0,0.025199693,ENSG00000184502
ENSG00000253259,-0.19542515,0.9798956822029871,1.0,0.025199693,ENSG00000253259
LINC02489,-0.2006481,0.9798956822029871,1.0,0.025199693,ENSG00000255007
ENSG00000230001,-0.20039728,0.9798956822029871,1.0,0.025199693,ENSG00000230001
CXCL2,-0.20634852,0.9798956822029871,1.0,0.025199693,ENSG00000081041
KLK10,-0.09579868,0.979950436604196,1.0,0.025131047,ENSG00000129451
LINC01415,-0.037760224,0.9799916328350093,1.0,0.025079397,ENSG00000267325
ENSG00000256389,-0.101681784,0.9799989334384442,1.0,0.025070246,ENSG00000256389
GTF2H5,,0.9799994549101823,1.0,0.025069593,ENSG00000272047
ENSG00000248268,-0.08084248,0.9800234426193674,1.0,0.025039518,ENSG00000248268
NIPAL1,0.25754282,0.9800260499801502,1.0,0.02503625,ENSG00000163293
ENSG00000275371,0.03181013,0.9801465102805199,1.0,0.024885228,ENSG00000275371
ITGAD,-0.13090181,0.9801746698966413,1.0,0.024849923,ENSG00000156886
ENSG00000230975,-0.12192527,0.9801746698966413,1.0,0.024849923,ENSG00000230975
LINC02541,-0.12181425,0.9801746698966413,1.0,0.024849923,ENSG00000230943
ENSG00000272366,-0.12859139,0.9801746698966413,1.0,0.024849923,ENSG00000272366
ENSG00000286659,-0.11254115,0.9801746698966413,1.0,0.024849923,ENSG00000286659
ENSG00000254135,-0.12607011,0.9801746698966413,1.0,0.024849923,ENSG00000254135
LINC02924,-0.12378935,0.98018040611777,1.0,0.024842732,ENSG00000232874
ENSG00000286153,-0.09779302,0.9802445475692105,1.0,0.024762318,ENSG00000286153
ENSG00000260360,0.24671206,0.9803994262337855,1.0,0.024568148,ENSG00000260360
ALB,-0.1338999,0.9804531385360928,1.0,0.02450081,ENSG00000163631
ENSG00000264705,-0.10522307,0.9804640895989032,1.0,0.02448708,ENSG00000264705
ENSG00000272656,-0.14660561,0.9806700745591933,1.0,0.02422884,ENSG00000272656
ENSG00000286501,-0.1430079,0.9806700745591933,1.0,0.02422884,ENSG00000286501
ENSG00000258601,-0.14334068,0.9806700745591933,1.0,0.02422884,ENSG00000258601
RNASE11-AS1,-0.14091237,0.9806700745591933,1.0,0.02422884,ENSG00000258573
ENSG00000254991,-0.14347076,0.9806700745591933,1.0,0.02422884,ENSG00000254991
ENSG00000272627,-0.13642195,0.9806700745591933,1.0,0.02422884,ENSG00000272627
C7,-0.14314964,0.9806700745591933,1.0,0.02422884,ENSG00000112936
ENSG00000234626,-0.14548847,0.9806700745591933,1.0,0.02422884,ENSG00000234626
LINC02995,-0.13976574,0.9806700745591933,1.0,0.02422884,ENSG00000253955
CRYBB1,-0.12481356,0.9806700745591933,1.0,0.02422884,ENSG00000100122
ENSG00000287666,-0.14608279,0.9806700745591933,1.0,0.02422884,ENSG00000287666
ENSG00000272416,-0.13849518,0.9806700745591933,1.0,0.02422884,ENSG00000272416
CCDC87,-0.13990717,0.9806700745591933,1.0,0.02422884,ENSG00000182791
ENSG00000287000,-0.14660667,0.9806700745591933,1.0,0.02422884,ENSG00000287000
PP12613,-0.13576394,0.9806700745591933,1.0,0.02422884,ENSG00000226757
USP41,-0.14789847,0.9806700745591933,1.0,0.02422884,ENSG00000161133
LINC01685,-0.14649557,0.9806700745591933,1.0,0.02422884,ENSG00000238063
ENSG00000232512,-0.14424148,0.9806700745591933,1.0,0.02422884,ENSG00000232512
ZNF25-DT,-0.13278674,0.9806700745591933,1.0,0.02422884,ENSG00000226447
ENSG00000260072,-0.15181603,0.9806700745591933,1.0,0.02422884,ENSG00000260072
ENSG00000288029,-0.1430804,0.9806700745591933,1.0,0.02422884,ENSG00000288029
MARCHF11-DT,-0.12902325,0.980673203454638,1.0,0.024224916,ENSG00000250448
LINC01600,-0.05361275,0.9807404747785359,1.0,0.02414058,ENSG00000164385
POLK,0.14469922,0.9808619806948276,1.0,0.02398825,ENSG00000122008
OR2AG2,-0.11459924,0.9809490688995689,1.0,0.02387907,ENSG00000188124
ENSG00000253471,-0.120084636,0.9809490688995689,1.0,0.02387907,ENSG00000253471
SLC22A7,-0.11980658,0.9809490688995689,1.0,0.02387907,ENSG00000137204
ENSG00000285966,-0.008527676,0.9809516763343545,1.0,0.0238758,ENSG00000285966
ENSG00000287941,-0.119005054,0.9809647135113343,1.0,0.023859458,ENSG00000287941
PRSS36,-0.10037067,0.9809647135113343,1.0,0.023859458,ENSG00000178226
CD274,-0.024354573,0.9810439796566701,1.0,0.023760084,ENSG00000120217
PGAM4,-0.19343422,0.9811654866767299,1.0,0.023607755,ENSG00000226784
ENSG00000241754,-0.21641546,0.9811654866767299,1.0,0.023607755,ENSG00000241754
ENSG00000286258,-0.20990153,0.9811654866767299,1.0,0.023607755,ENSG00000286258
ENSG00000282906,-0.20844734,0.9811654866767299,1.0,0.023607755,ENSG00000282906
ENSG00000275278,-0.21112394,0.9811654866767299,1.0,0.023607755,ENSG00000275278
ENSG00000257500,-0.21617067,0.9811654866767299,1.0,0.023607755,ENSG00000257500
C1orf232,-0.21324056,0.9811654866767299,1.0,0.023607755,ENSG00000282872
DHRS2,-0.21531163,0.9811654866767299,1.0,0.023607755,ENSG00000100867
SLC9A4,-0.21411458,0.9811654866767299,1.0,0.023607755,ENSG00000180251
PRICKLE2-AS2,-0.21029693,0.9811654866767299,1.0,0.023607755,ENSG00000241101
MYH1,-0.21233273,0.9811654866767299,1.0,0.023607755,ENSG00000109061
LINC02202,-0.20959437,0.9811654866767299,1.0,0.023607755,ENSG00000245812
ENSG00000203402,-0.21443227,0.9811654866767299,1.0,0.023607755,ENSG00000203402
ENSG00000260515,-0.20785274,0.9811654866767299,1.0,0.023607755,ENSG00000260515
LINC01486,-0.21252659,0.9811654866767299,1.0,0.023607755,ENSG00000256560
ENSG00000258515,-0.20931305,0.9811654866767299,1.0,0.023607755,ENSG00000258515
ENSG00000287554,-0.21626484,0.9811654866767299,1.0,0.023607755,ENSG00000287554
ENSG00000261060,-0.22436748,0.9811654866767299,1.0,0.023607755,ENSG00000261060
RNASE2,-0.24050337,0.9811654866767299,1.0,0.023607755,ENSG00000169385
ENSG00000286284,-0.21260583,0.9811654866767299,1.0,0.023607755,ENSG00000286284
ENSG00000286715,-0.2062777,0.9811654866767299,1.0,0.023607755,ENSG00000286715
PITX3,-0.21344748,0.9811654866767299,1.0,0.023607755,ENSG00000107859
ENSG00000272438,-0.21345617,0.9811654866767299,1.0,0.023607755,ENSG00000272438
ENSG00000227455,-0.21345663,0.9811654866767299,1.0,0.023607755,ENSG00000227455
LINC01398,-0.21534963,0.9811654866767299,1.0,0.023607755,ENSG00000224863
ENSG00000255746,-0.22039382,0.9811654866767299,1.0,0.023607755,ENSG00000255746
ENSG00000224277,-0.19512345,0.9811654866767299,1.0,0.023607755,ENSG00000224277
ENSG00000232895,-0.21215352,0.9811654866767299,1.0,0.023607755,ENSG00000232895
ENSG00000227481,-0.23288408,0.9811654866767299,1.0,0.023607755,ENSG00000227481
GPR84,-0.23183237,0.9811654866767299,1.0,0.023607755,ENSG00000139572
PRR27,-0.2188819,0.9811654866767299,1.0,0.023607755,ENSG00000187533
ENSG00000237716,-0.21401171,0.9811654866767299,1.0,0.023607755,ENSG00000237716
ENSG00000286727,-0.20814922,0.9811654866767299,1.0,0.023607755,ENSG00000286727
LRRC52,-0.20106152,0.9811654866767299,1.0,0.023607755,ENSG00000162763
ENSG00000227512,-0.21460992,0.9811654866767299,1.0,0.023607755,ENSG00000227512
ENSG00000254164,-0.20770344,0.9811654866767299,1.0,0.023607755,ENSG00000254164
ENSG00000227535,-0.20729165,0.9811654866767299,1.0,0.023607755,ENSG00000227535
ENSG00000260202,-0.21442638,0.9811654866767299,1.0,0.023607755,ENSG00000260202
PRPF39-DT,-0.19551419,0.9811654866767299,1.0,0.023607755,ENSG00000249163
MEDAG,-0.22389537,0.9811654866767299,1.0,0.023607755,ENSG00000102802
ENSG00000271989,-0.20996425,0.9811654866767299,1.0,0.023607755,ENSG00000271989
ENSG00000287139,-0.21283673,0.9811654866767299,1.0,0.023607755,ENSG00000287139
ENSG00000224194,-0.19593428,0.9811654866767299,1.0,0.023607755,ENSG00000224194
FOXJ1,-0.2217147,0.9811654866767299,1.0,0.023607755,ENSG00000129654
TRIM77,-0.21269058,0.9811654866767299,1.0,0.023607755,ENSG00000214414
ENSG00000253130,-0.19296822,0.9811654866767299,1.0,0.023607755,ENSG00000253130
FTCD-AS1,-0.2078183,0.9811654866767299,1.0,0.023607755,ENSG00000237338
LRRC32,-0.22377408,0.9811654866767299,1.0,0.023607755,ENSG00000137507
COL18A1-AS1,-0.22897458,0.9811654866767299,1.0,0.023607755,ENSG00000183535
PEAR1,-0.21166532,0.9811654866767299,1.0,0.023607755,ENSG00000187800
CYP2C9,-0.24509868,0.9811654866767299,1.0,0.023607755,ENSG00000138109
ENSG00000286516,-0.21978627,0.9811654866767299,1.0,0.023607755,ENSG00000286516
UBASH3A,-0.18807735,0.9811654866767299,1.0,0.023607755,ENSG00000160185
PDE2A-AS1,-0.2166613,0.9811654866767299,1.0,0.023607755,ENSG00000255808
ENSG00000261218,-0.21244936,0.9811654866767299,1.0,0.023607755,ENSG00000261218
LINC02674,-0.21787433,0.9811654866767299,1.0,0.023607755,ENSG00000234952
LENEP,-0.2105035,0.9811654866767299,1.0,0.023607755,ENSG00000163352
LINC03066,-0.2149421,0.9811654866767299,1.0,0.023607755,ENSG00000263667
LINC02948,-0.2288053,0.9811654866767299,1.0,0.023607755,ENSG00000253182
ENSG00000267255,-0.21188858,0.9811654866767299,1.0,0.023607755,ENSG00000267255
ENSG00000275155,-0.20822312,0.9811654866767299,1.0,0.023607755,ENSG00000275155
ENSG00000256803,-0.20580691,0.9811654866767299,1.0,0.023607755,ENSG00000256803
ZNF516-AS1,-0.20348005,0.9811654866767299,1.0,0.023607755,ENSG00000265778
ENSG00000283286,-0.19629239,0.9811654866767299,1.0,0.023607755,ENSG00000283286
CISH,-0.22446868,0.9811654866767299,1.0,0.023607755,ENSG00000114737
CCDC194,-0.21061474,0.9811654866767299,1.0,0.023607755,ENSG00000269720
CFHR2,-0.21268463,0.9811654866767299,1.0,0.023607755,ENSG00000080910
AGXT,-0.215881,0.9811654866767299,1.0,0.023607755,ENSG00000172482
LINC01854,-0.21276268,0.9811654866767299,1.0,0.023607755,ENSG00000204460
ENSG00000259135,-0.21762414,0.9811654866767299,1.0,0.023607755,ENSG00000259135
ENSG00000285785,-0.17599528,0.9811654866767299,1.0,0.023607755,ENSG00000285785
ENSG00000257264,-0.20992114,0.9811654866767299,1.0,0.023607755,ENSG00000257264
LINC01201,-0.22946173,0.9811654866767299,1.0,0.023607755,ENSG00000228659
LINC02605,-0.20731175,0.9811654866767299,1.0,0.023607755,ENSG00000261618
CFAP58-DT,-0.21232747,0.9811654866767299,1.0,0.023607755,ENSG00000231233
ENSG00000274685,-0.18050195,0.9811654866767299,1.0,0.023607755,ENSG00000274685
ENSG00000273174,-0.21097583,0.9811654866767299,1.0,0.023607755,ENSG00000273174
ENSG00000287914,-0.2020168,0.9811654866767299,1.0,0.023607755,ENSG00000287914
PLCL2-AS1,-0.21838775,0.9811654866767299,1.0,0.023607755,ENSG00000226441
GPC5-IT1,-0.21849209,0.9811654866767299,1.0,0.023607755,ENSG00000236240
LINC02180,-0.20024614,0.9811654866767299,1.0,0.023607755,ENSG00000261749
ENSG00000283608,-0.20700659,0.9811654866767299,1.0,0.023607755,ENSG00000283608
FMNL1,0.19212374,0.9811753949938097,1.0,0.023595333,ENSG00000184922
ENSG00000287523,0.40727577,0.9811847818231957,1.0,0.023583565,ENSG00000287523
RSPH6A,0.03492343,0.9812035554897819,1.0,0.023560029,ENSG00000104941
DSG2,-0.1055789,0.9812291085526943,1.0,0.023527995,ENSG00000046604
ENSG00000286811,0.04193608,0.9812630055025997,1.0,0.023485499,ENSG00000286811
ENSG00000276063,-0.026000889,0.9812713493723828,1.0,0.023475038,ENSG00000276063
ENSG00000256658,-0.06325286,0.981290644579102,1.0,0.02345085,ENSG00000256658
NPSR1,-0.02290826,0.9814111094951188,1.0,0.023299828,ENSG00000187258
ENSG00000256020,-0.1234535,0.981444485131373,1.0,0.023257986,ENSG00000256020
ENSG00000237015,-0.1134497,0.981444485131373,1.0,0.023257986,ENSG00000237015
ENSG00000257880,-0.121608175,0.981444485131373,1.0,0.023257986,ENSG00000257880
LRRC31,-0.11861611,0.981444485131373,1.0,0.023257986,ENSG00000114248
LINC01597,-0.12112646,0.981444485131373,1.0,0.023257986,ENSG00000205611
MICALL2-DT,-0.12277755,0.981444485131373,1.0,0.023257986,ENSG00000225981
CYP4F8,-0.1144789,0.981444485131373,1.0,0.023257986,ENSG00000186526
ENSG00000272128,-0.118235976,0.981444485131373,1.0,0.023257986,ENSG00000272128
ENSG00000234050,-0.11327856,0.981444485131373,1.0,0.023257986,ENSG00000234050
ENSG00000287426,-0.11356209,0.981444485131373,1.0,0.023257986,ENSG00000287426
ENSG00000265477,-0.12283362,0.9814497000774731,1.0,0.023251448,ENSG00000265477
IGFBP3,-0.041916147,0.9815039355638664,1.0,0.023183456,ENSG00000146674
ARSF,-0.06906882,0.9816097993074142,1.0,0.02305074,ENSG00000062096
RBM20,1.1260868,0.9816124067928768,1.0,0.023047471,ENSG00000203867
NT5DC2,3.1015265,0.9817041904061128,1.0,0.022932407,ENSG00000168268
COMETT,-0.107733265,0.9817234858556544,1.0,0.022908216,ENSG00000231210
PNMT,-0.10408698,0.9817333943338991,1.0,0.022895796,ENSG00000141744
ENSG00000260279,-0.08491483,0.9817433028149619,1.0,0.022883374,ENSG00000260279
ENSG00000212663,-0.08751275,0.981747474807831,1.0,0.022878144,ENSG00000212663
ENSG00000287994,-0.08683695,0.9817631197855353,1.0,0.02285853,ENSG00000287994
CARD6,-0.07823084,0.981773028275043,1.0,0.022846108,ENSG00000132357
TPSD1,-0.13974164,0.9819336504961248,1.0,0.022644747,ENSG00000095917
FHAD1-AS1,-0.13270198,0.9819399085196041,1.0,0.022636902,ENSG00000233485
IGFN1,-0.13834564,0.9819399085196041,1.0,0.022636902,ENSG00000163395
TSGA10IP,-0.12792745,0.9819399085196041,1.0,0.022636902,ENSG00000175513
ENSG00000228037,-0.13441868,0.9819399085196041,1.0,0.022636902,ENSG00000228037
ENSG00000287845,-0.1400229,0.9819399085196041,1.0,0.022636902,ENSG00000287845
ENSG00000239945,-0.13428433,0.9819399085196041,1.0,0.022636902,ENSG00000239945
CAPNS2,-0.14551887,0.9819399085196041,1.0,0.022636902,ENSG00000256812
ENSG00000287702,-0.12961116,0.9819399085196041,1.0,0.022636902,ENSG00000287702
LINC02791,-0.13787621,0.9819399085196041,1.0,0.022636902,ENSG00000235446
ENSG00000229969,-0.14539409,0.9819399085196041,1.0,0.022636902,ENSG00000229969
ENSG00000272966,-0.14017047,0.9819399085196041,1.0,0.022636902,ENSG00000272966
IL1B,-0.1345312,0.9819399085196041,1.0,0.022636902,ENSG00000125538
ENSG00000257729,-0.143242,0.9819399085196041,1.0,0.022636902,ENSG00000257729
LEUTX,-0.14509751,0.9819399085196041,1.0,0.022636902,ENSG00000213921
LINC02790,-0.13954493,0.9819399085196041,1.0,0.022636902,ENSG00000237435
ENSG00000255404,-0.13186093,0.9819399085196041,1.0,0.022636902,ENSG00000255404
WFDC11,-0.15061608,0.9819399085196041,1.0,0.022636902,ENSG00000180083
BCAN-AS2,-0.1365718,0.9819399085196041,1.0,0.022636902,ENSG00000229953
TINAGL1,-0.12567306,0.9819399085196041,1.0,0.022636902,ENSG00000142910
E2F8,-0.14437199,0.9819399085196041,1.0,0.022636902,ENSG00000129173
SH3RF3-AS1,-0.13478903,0.9819399085196041,1.0,0.022636902,ENSG00000259863
ENSG00000284797,-0.13462627,0.9819399085196041,1.0,0.022636902,ENSG00000284797
CD52,-0.12585804,0.9819399085196041,1.0,0.022636902,ENSG00000169442
CIRBP-AS1,-0.13208884,0.9819399085196041,1.0,0.022636902,ENSG00000267493
LINC00529,-0.14366993,0.9819399085196041,1.0,0.022636902,ENSG00000236827
ENSG00000254812,-0.06323307,0.9821193056637517,1.0,0.022412004,ENSG00000254812
SEL1L3,,0.9821500744510813,1.0,0.02237343,ENSG00000091490
ENSG00000247372,-0.1108872,0.9822043110221883,1.0,0.022305438,ENSG00000247372
SIGLEC5,-0.10697532,0.9822189131900123,1.0,0.022287132,ENSG00000105501
ENSG00000250237,-0.10921109,0.9822189131900123,1.0,0.022287132,ENSG00000250237
ENSG00000248388,-0.106635,0.9822189131900123,1.0,0.022287132,ENSG00000248388
ENSG00000285935,-0.10487124,0.9822189131900123,1.0,0.022287132,ENSG00000285935
TEX55,-0.108203374,0.9822189131900123,1.0,0.022287132,ENSG00000163424
LINC02261,-0.09022266,0.9822262142761585,1.0,0.02227798,ENSG00000249699
PIK3CD-AS2,-0.089462124,0.9822335153637937,1.0,0.022268826,ENSG00000231789
C5orf47,-0.07521419,0.9822408164529168,1.0,0.022259673,ENSG00000185056
ENSG00000269973,1.0861471,0.9822408164529168,1.0,0.022259673,ENSG00000269973
ENSG00000286896,-4.7466884,0.9822455100109958,1.0,0.02225379,ENSG00000286896
ENSG00000255182,-0.06911349,0.9823174779784022,1.0,0.02216357,ENSG00000255182
ENSG00000233987,-0.28170127,0.9824353388732554,1.0,0.022015816,ENSG00000233987
ENSG00000267359,-0.26551318,0.9824353388732554,1.0,0.022015816,ENSG00000267359
ANHX,-0.26041484,0.9824353388732554,1.0,0.022015816,ENSG00000227059
ENSG00000233069,-0.2624698,0.9824353388732554,1.0,0.022015816,ENSG00000233069
ENSG00000237262,-0.25467718,0.9824353388732554,1.0,0.022015816,ENSG00000237262
ENSG00000258803,-0.25797224,0.9824353388732554,1.0,0.022015816,ENSG00000258803
ENSG00000259906,-0.2728995,0.9824353388732554,1.0,0.022015816,ENSG00000259906
ENSG00000286518,-0.26410457,0.9824353388732554,1.0,0.022015816,ENSG00000286518
ENSG00000287423,-0.2558609,0.9824353388732554,1.0,0.022015816,ENSG00000287423
LINC02383,-0.26083064,0.9824353388732554,1.0,0.022015816,ENSG00000248143
TRGV9,-0.28060952,0.9824353388732554,1.0,0.022015816,ENSG00000211695
ENSG00000261363,-0.2734371,0.9824353388732554,1.0,0.022015816,ENSG00000261363
ENSG00000255067,-0.2600621,0.9824353388732554,1.0,0.022015816,ENSG00000255067
ENSG00000234938,-0.272688,0.9824353388732554,1.0,0.022015816,ENSG00000234938
ENSG00000287428,-0.23890552,0.9824353388732554,1.0,0.022015816,ENSG00000287428
ENSG00000287112,-0.268385,0.9824353388732554,1.0,0.022015816,ENSG00000287112
KCNMA1-AS2,-0.2632952,0.9824353388732554,1.0,0.022015816,ENSG00000225497
SCP2D1,-0.26489708,0.9824353388732554,1.0,0.022015816,ENSG00000132631
FOXN1,-0.26347762,0.9824353388732554,1.0,0.022015816,ENSG00000109101
CYP1A1,-0.26733077,0.9824353388732554,1.0,0.022015816,ENSG00000140465
UGT3A1,-0.23282637,0.9824353388732554,1.0,0.022015816,ENSG00000145626
ENSG00000288050,-0.266611,0.9824353388732554,1.0,0.022015816,ENSG00000288050
ENSG00000273906,-0.28326383,0.9824353388732554,1.0,0.022015816,ENSG00000273906
ENSG00000229345,-0.2623724,0.9824353388732554,1.0,0.022015816,ENSG00000229345
ENSG00000271208,-0.23164266,0.9824353388732554,1.0,0.022015816,ENSG00000271208
ENSG00000286568,-0.2621883,0.9824353388732554,1.0,0.022015816,ENSG00000286568
PPEF1-AS1,-0.25482157,0.9824353388732554,1.0,0.022015816,ENSG00000237221
ENSG00000285555,-0.27224264,0.9824353388732554,1.0,0.022015816,ENSG00000285555
ENSG00000272369,-0.26128352,0.9824353388732554,1.0,0.022015816,ENSG00000272369
ATOH1,-0.25631347,0.9824353388732554,1.0,0.022015816,ENSG00000172238
ENSG00000227386,-0.2676032,0.9824353388732554,1.0,0.022015816,ENSG00000227386
LINC02047,-0.2736933,0.9824353388732554,1.0,0.022015816,ENSG00000239454
ATP1B4,-0.27290252,0.9824353388732554,1.0,0.022015816,ENSG00000101892
IL12B,-0.26566344,0.9824353388732554,1.0,0.022015816,ENSG00000113302
LINC01813,-0.258314,0.9824353388732554,1.0,0.022015816,ENSG00000229805
ENSG00000276993,-0.25796288,0.9824353388732554,1.0,0.022015816,ENSG00000276993
KRT14,-0.26135442,0.9824353388732554,1.0,0.022015816,ENSG00000186847
ENSG00000229242,-0.26549378,0.9824353388732554,1.0,0.022015816,ENSG00000229242
ENSG00000253374,-0.25863624,0.9824353388732554,1.0,0.022015816,ENSG00000253374
ENSG00000254830,-0.26877162,0.9824353388732554,1.0,0.022015816,ENSG00000254830
ENSG00000233179,-0.2546889,0.9824353388732554,1.0,0.022015816,ENSG00000233179
SDR42E1,-0.264776,0.9824353388732554,1.0,0.022015816,ENSG00000184860
ENSG00000248335,-0.26562896,0.9824353388732554,1.0,0.022015816,ENSG00000248335
ENSG00000255102,-0.25936893,0.9824353388732554,1.0,0.022015816,ENSG00000255102
HSFX3,-0.26010564,0.9824353388732554,1.0,0.022015816,ENSG00000283697
BPIFA3,-0.26028278,0.9824353388732554,1.0,0.022015816,ENSG00000131059
GBX2,-0.25835118,0.9824353388732554,1.0,0.022015816,ENSG00000168505
ARHGEF4-AS1,-0.26947987,0.9824353388732554,1.0,0.022015816,ENSG00000233221
TRDC,-0.2753315,0.9824353388732554,1.0,0.022015816,ENSG00000211829
ENSG00000227716,-0.22927894,0.9824353388732554,1.0,0.022015816,ENSG00000227716
ENSG00000286451,-0.25968596,0.9824353388732554,1.0,0.022015816,ENSG00000286451
SLFN14,-0.27339578,0.9824353388732554,1.0,0.022015816,ENSG00000236320
GS1-600G8.3,-0.2660627,0.9824353388732554,1.0,0.022015816,ENSG00000231216
LINC02529,-0.26838222,0.9824353388732554,1.0,0.022015816,ENSG00000234777
ENSG00000226169,-0.28628004,0.9824353388732554,1.0,0.022015816,ENSG00000226169
ENSG00000228968,-0.2610267,0.9824353388732554,1.0,0.022015816,ENSG00000228968
