gene_symbol,logfc,pval,pval_adj,scores
ZNF831,-0.01635097,0.9404115577902931,1.0,0.0747526
FAM20B,-0.04683224,0.9404344137230448,1.0,0.07472387
PDGFB,0.06922554,0.9404547853566319,1.0,0.07469827
KIF2C,-0.010770406,0.9404652196230707,1.0,0.07468516
LINC01357,-0.07480528,0.9405188817261437,1.0,0.07461771
CYP1B1,0.10776279,0.940543725383849,1.0,0.07458649
ENSG00000274987,0.047064133,0.9406137848101316,1.0,0.07449844
ENSG00000250697,0.08037201,0.9406296848857743,1.0,0.074478455
CCDC54,0.9880388,0.9406465787420735,1.0,0.07445722
EGLN3-AS1,0.94721705,0.9406485662563353,1.0,0.074454725
LINC03059,0.843977,0.940651547528421,1.0,0.07445098
LINC01254,0.7881923,0.9406535350436068,1.0,0.07444848
GAPDH-DT,-0.069797695,0.9406580069541264,1.0,0.074442856
LINC02078,0.81663245,0.9406585038331885,1.0,0.07444224
S100A14,0.7520329,0.9406624788665169,1.0,0.07443724
ENSG00000272574,0.81164944,0.94066347262508,1.0,0.07443599
TRIM29,0.73092455,0.9406644663837355,1.0,0.07443474
ENSG00000250418,0.7143381,0.9406664539013235,1.0,0.07443225
PKMYT1,0.016384292,0.9407534081573622,1.0,0.07432296
PLXNB1,-0.02527202,0.9407906744833568,1.0,0.07427613
SHANK2-AS1,0.16309288,0.9408045872783,1.0,0.07425864
ENSG00000272159,0.51544386,0.9408080654798585,1.0,0.07425427
NGF-AS1,0.38205183,0.9408438413328336,1.0,0.0742093
ENSG00000260953,0.32694677,0.9408627230811452,1.0,0.07418557
TMEM108-AS1,0.2923753,0.9408905488760828,1.0,0.07415061
MYL5,-0.07624378,0.9409740266936888,1.0,0.074045695
GRAMD1C,-0.049506806,0.940987442832027,1.0,0.074028835
ENSG00000287384,0.2763914,0.941058498954939,1.0,0.07393953
PTGES3L,0.05718121,0.9410594927501958,1.0,0.07393829
LRRN4CL,0.26915213,0.9411121640301015,1.0,0.07387209
ENSG00000236760,-0.028453046,0.9411499285025419,1.0,0.07382463
SPATA18,0.24959747,0.9411747736223653,1.0,0.073793404
RGS14,0.060575414,0.9412319176151671,1.0,0.073721595
BEND7,-0.007493062,0.9412378804840266,1.0,0.0737141
ENSG00000229625,1.1491191,0.9412403650136902,1.0,0.07371098
ENSG00000286383,0.9650229,0.9412711732290181,1.0,0.07367226
ENSG00000287974,0.93570936,0.9412781299349655,1.0,0.07366352
ENSG00000287955,0.9062274,0.9412791237504665,1.0,0.073662266
LINC02477,0.9052614,0.941280117566059,1.0,0.073661014
PHKA2-AS1,0.8383282,0.941281111381743,1.0,0.07365977
ENSG00000254432,0.78202796,0.941281111381743,1.0,0.07365977
GHET1,0.9236266,0.9412821051975183,1.0,0.07365852
LINC01788,0.75950634,0.9412821051975183,1.0,0.07365852
ALDH3A1,0.8596627,0.9412870742777666,1.0,0.073652275
TNFRSF13B,0.7780459,0.9412870742777666,1.0,0.073652275
ENSG00000258857,0.6725926,0.9412950248109174,1.0,0.07364228
ENSG00000259582,0.72858626,0.9412980062623573,1.0,0.073638536
PRB4,0.84192103,0.9412990000796867,1.0,0.07363729
ENSG00000288079,0.66713756,0.9413009877146197,1.0,0.07363479
TMEM215,0.64096665,0.9413039691677048,1.0,0.07363104
ENSG00000287210,0.6182595,0.9413049629855825,1.0,0.0736298
OR2AT4,0.6276448,0.9413109258947684,1.0,0.0736223
ENSG00000234943,0.6218141,0.9413129135318948,1.0,0.073619805
AMPH,-0.08216638,0.9413621076672154,1.0,0.07355798
MYO16-AS1,0.5083505,0.9414192526507174,1.0,0.073486164
C9orf131,0.06874461,0.9414510552069555,1.0,0.0734462
LINC01091,-0.033228975,0.9414540367013897,1.0,0.07344245
ENSG00000253754,0.3567727,0.941515654436657,1.0,0.07336502
ITGB7,0.3189868,0.9415161513553003,1.0,0.07336439
ENSG00000269968,0.115542576,0.9415444757555929,1.0,0.0733288
LINC01592,0.35459873,0.9415862171118209,1.0,0.07327634
PCOLCE,0.36948612,0.9416041063136122,1.0,0.07325386
LIMS2,-0.058691386,0.941649326371698,1.0,0.07319704
ENSG00000270019,-0.08303387,0.9417129329255765,1.0,0.0731171
MCCC1-AS1,0.24036714,0.9417313192643347,1.0,0.073093995
SMCO2,-0.018861132,0.9417347977643499,1.0,0.07308962
HNRNPA1L3,0.10136146,0.9417462271293674,1.0,0.073075265
ENSG00000260583,0.1509856,0.9417651104543731,1.0,0.073051535
ENSG00000273590,-0.048563674,0.9417899569845145,1.0,0.07302031
RAB4A-AS1,-0.028159441,0.9418590306358788,1.0,0.07293351
ENSG00000260750,0.03939782,0.9418699631963349,1.0,0.07291977
ENSG00000262899,0.70541024,0.9419266139122511,1.0,0.07284858
ENSG00000267682,0.7619202,0.9419281047245334,1.0,0.0728467
ENSG00000254526,0.6591865,0.9419365526646427,1.0,0.072836086
TRIM75,0.7278757,0.9419395342921233,1.0,0.07283234
ENSG00000227748,0.59208375,0.9419405281681309,1.0,0.072831094
ENSG00000287765,0.66364276,0.9419425159204174,1.0,0.0728286
ENSG00000259587,0.6025888,0.9419454975495253,1.0,0.07282485
CEP55,0.5965724,0.941949473056268,1.0,0.07281985
SLC39A13-AS1,0.13227674,0.9419529516258542,1.0,0.07281548
FAM110D,0.30115774,0.9419981731312089,1.0,0.07275865
ENSG00000262267,0.55180466,0.9419996639532512,1.0,0.07275678
LINC02466,0.29107967,0.9421626617210488,1.0,0.07255195
ENSG00000226375,0.22746657,0.9421696189967945,1.0,0.07254321
ENSG00000235038,0.3972302,0.9421740915335326,1.0,0.07253759
MUC16,0.15404451,0.9422133505453535,1.0,0.072488256
PELP1,-0.048889425,0.9422237865088288,1.0,0.07247514
ENSG00000231881,0.39134154,0.9422257743125201,1.0,0.07247265
CACNA1C-AS2,0.2723028,0.9422908750822127,1.0,0.07239084
LINC01607,0.19793907,0.9423529944967152,1.0,0.07231278
ENSG00000254178,4.796755,0.94237833931857,1.0,0.07228093
OR52H1,3.7692168,0.9423793332343415,1.0,0.072279684
ENSG00000270933,4.2677794,0.9423803271502028,1.0,0.07227843
FOXD4L1,3.4672153,0.9423813210661539,1.0,0.07227719
MSLN,3.5613258,0.9423813210661539,1.0,0.07227719
LINC01927,3.4083111,0.9423823149821946,1.0,0.07227594
ENSG00000226963,2.9311898,0.9423833088983251,1.0,0.072274685
HBG2,2.9840286,0.9423843028145452,1.0,0.07227344
ENSG00000277959,-0.014718318,0.9423862906472548,1.0,0.07227094
MAPK15,0.071131594,0.9424787252643495,1.0,0.07215479
EID3,-0.05569362,0.9425343851924946,1.0,0.072084844
TNFSF14,0.7272718,0.9425463123564728,1.0,0.07206986
TDRD1,0.7850137,0.9425473062873859,1.0,0.07206861
OR2B11,0.6942059,0.942556748635522,1.0,0.07205675
ENSG00000287987,0.7209656,0.942564203126595,1.0,0.072047375
ENSG00000255629,0.57058173,0.9425701667230756,1.0,0.07203989
ASB11,0.57601917,0.9425731485225232,1.0,0.07203614
SYDE1,0.19162028,0.9425766272895626,1.0,0.072031766
ENSG00000237588,0.5852439,0.9425771242563719,1.0,0.07203114
SLC5A1,0.6038472,0.9425791121238328,1.0,0.072028644
ENSG00000259280,0.4259032,0.9425850757283614,1.0,0.07202115
MIR194-2HG,0.5775488,0.9425880575318326,1.0,0.0720174
ENSG00000235813,0.37887618,0.9425960090116895,1.0,0.07200741
ENSG00000254315,0.44056323,0.9425999847537633,1.0,0.07200242
ZNF396,-0.07504704,0.9426521665010092,1.0,0.071936846
COL5A1,0.10084706,0.9426621059093504,1.0,0.07192436
HMCES,-0.053384356,0.9426879484128191,1.0,0.07189188
ENSG00000287912,-0.004003034,0.9427172697878887,1.0,0.07185504
ENSG00000242375,0.39547232,0.9427321789914259,1.0,0.07183631
ENSG00000286470,0.077036984,0.9427913190297216,1.0,0.071761996
PTGFRN,-0.054979805,0.942802252516732,1.0,0.07174826
ENSG00000284669,0.2716607,0.9428305802377516,1.0,0.07171266
ENSG00000257120,0.35772792,0.9428415137634525,1.0,0.07169892
ENSG00000287358,0.13102725,0.9428534412583182,1.0,0.071683936
RGS20,-0.0750691,0.9429394189960806,1.0,0.0715759
ZSCAN23,-0.17479308,0.9429588013525302,1.0,0.07155155
ATP13A5,-0.02737206,0.9429861355023597,1.0,0.0715172
ENSG00000286023,0.271189,0.942992596311222,1.0,0.071509086
ENSG00000257095,0.14626062,0.9429955782242696,1.0,0.07150534
ENSG00000233479,2.3285427,0.9430184395841733,1.0,0.07147661
GRAPL,2.7204704,0.9430184395841733,1.0,0.07147661
ENSG00000269796,2.6376557,0.9430184395841733,1.0,0.07147661
ENSG00000235480,2.3262625,0.9430194335574079,1.0,0.071475364
ENSG00000258232,2.3169978,0.9430194335574079,1.0,0.071475364
ENSG00000236390,2.1939547,0.9430204275307313,1.0,0.07147411
ENSG00000256286,2.2191174,0.9430204275307313,1.0,0.07147411
CERNA2,1.7901791,0.9430234094512339,1.0,0.071470365
ENSG00000283573,2.092205,0.9430234094512339,1.0,0.071470365
LINC01986,2.0277896,0.9430244034249121,1.0,0.07146911
BARHL1,1.7702421,0.9430283793205125,1.0,0.07146412
ENSG00000259238,1.5066885,0.9430283793205125,1.0,0.07146412
CD177,1.9096866,0.9430293732946344,1.0,0.07146287
RSPO1,1.4513596,0.943030367268845,1.0,0.071461625
GIRGL,1.7475874,0.943030367268845,1.0,0.071461625
ENSG00000228843,1.5598154,0.943030367268845,1.0,0.071461625
ATP2C2,-0.117404,0.9430378220782522,1.0,0.07145225
VPS9D1-AS1,0.11895326,0.9430661503994984,1.0,0.07141666
ENSG00000250994,0.045539748,0.9431605786568774,1.0,0.07129801
C16orf95,-0.071678415,0.9431749914611987,1.0,0.0712799
ENSG00000260951,0.67490506,0.9431819493733922,1.0,0.07127116
ENSG00000287424,0.6693169,0.943183937349101,1.0,0.07126866
BLOC1S1,-0.09981549,0.9432023261411827,1.0,0.07124555
SFTPB,0.5953892,0.9432092840704053,1.0,0.07123681
ENSG00000272109,0.083625935,0.9432137570271939,1.0,0.071231194
ENSG00000271980,0.4530474,0.9432396008125858,1.0,0.07119872
CST7,0.43688536,0.9432425827916688,1.0,0.07119497
ENSG00000237461,-0.026787544,0.9432589836908429,1.0,0.07117437
ENSG00000287158,0.15811895,0.9432883065705256,1.0,0.07113752
CKAP2-DT,0.047782015,0.9433424795503651,1.0,0.07106946
ENSG00000273407,0.45039317,0.943348940565457,1.0,0.071061336
HSPA6,0.33198375,0.9434239880137296,1.0,0.07096704
ENSG00000284656,0.28001955,0.9434354191260995,1.0,0.070952676
LINC02732,0.16993524,0.9434846227427363,1.0,0.07089085
TMIE,0.016896224,0.9435750784388343,1.0,0.0707772
C1orf21,-0.08559384,0.9435909828122978,1.0,0.07075722
BMP4,0.20377988,0.9436232886401209,1.0,0.07071663
ENSG00000231081,2.1773758,0.9436506244130186,1.0,0.07068228
ENSG00000286127,1.9439253,0.9436555945606762,1.0,0.070676036
DEFB124,1.717205,0.9436555945606762,1.0,0.070676036
LINC00929,1.9359227,0.943656588590471,1.0,0.070674784
ENSG00000257000,1.6518275,0.9436605647105274,1.0,0.07066979
ENSG00000255060,1.6246142,0.9436615587407609,1.0,0.07066854
ENSG00000244953,1.4555719,0.943662552771082,1.0,0.07066729
SMIM2,1.6609372,0.943662552771082,1.0,0.07066729
ENSG00000263388,1.500383,0.9436635468014909,1.0,0.070666045
ENSG00000287979,1.6254296,0.943665534862572,1.0,0.07066355
ENSG00000253376,1.2639182,0.9436665288932441,1.0,0.0706623
TERB2,1.4287695,0.9436665288932441,1.0,0.0706623
ENSG00000286205,1.4424958,0.9436675229240039,1.0,0.070661046
ENSG00000230437,1.0236341,0.9436705050168097,1.0,0.0706573
ENSG00000287822,1.2967153,0.9436705050168097,1.0,0.0706573
ELOA2,1.3338588,0.9436724930791189,1.0,0.0706548
POU2AF2,1.3164985,0.9436734871104051,1.0,0.07065355
OR6B3,0.8816994,0.9436784572681516,1.0,0.07064731
TMEM52B,0.7913746,0.9438017178812652,1.0,0.07049244
KIFC3,-0.093564175,0.9438454558417907,1.0,0.07043748
ENSG00000236426,0.52726597,0.9438484379816295,1.0,0.070433736
ENSG00000286078,0.41255757,0.9439617598782906,1.0,0.07029136
MGC15885,0.30244276,0.9440402906300012,1.0,0.070192695
ENSG00000231704,0.3308397,0.9440442668850668,1.0,0.070187695
KCNAB3,-0.13165821,0.9440760769757767,1.0,0.07014773
ENSG00000273267,0.18790287,0.9441227982081769,1.0,0.07008903
MAP3K9-DT,-0.025743326,0.9441476500058655,1.0,0.07005781
P2RY8,0.25864404,0.9442276731636509,1.0,0.069957264
ENSG00000250092,0.06825741,0.9442445725360614,1.0,0.06993604
ENSG00000257265,1.7503159,0.9442858269917427,1.0,0.0698842
GDF5,0.029102283,0.9442883122046895,1.0,0.06988108
C22orf31,1.6892974,0.9442888092473438,1.0,0.069880456
FOSB,0.22768739,0.9442917915037259,1.0,0.06987671
ENSG00000227148,1.4208311,0.9442977560188324,1.0,0.06986921
ENSG00000276831,1.3675191,0.9442977560188324,1.0,0.06986921
ENSG00000235152,1.3577547,0.9443017323639715,1.0,0.06986422
ENSG00000249409,1.1624056,0.9443037205370617,1.0,0.069861725
LINC01386,1.2090065,0.9443047146237368,1.0,0.06986047
CYP7A1,1.1523018,0.9443096850584135,1.0,0.06985423
ENSG00000287023,1.0796301,0.9443096850584135,1.0,0.06985423
ENSG00000284600,1.0392517,0.9443106791456091,1.0,0.06985298
ENSG00000287820,1.0259451,0.9443106791456091,1.0,0.06985298
OR2W1-AS1,1.1041921,0.9443126673202603,1.0,0.06985048
ENSG00000277621,0.88709027,0.944313661407716,1.0,0.06984923
LY9,0.9112443,0.9443156495828876,1.0,0.069846734
CACNG1,0.8921798,0.9443176377584062,1.0,0.06984424
ENSG00000286089,0.7122115,0.9443245963754523,1.0,0.06983549
ENSG00000287379,0.15179752,0.9443469633875875,1.0,0.069807395
DDX3ILA1,0.14428835,0.9443668452129876,1.0,0.06978241
TMCO4,0.074692644,0.9443996503006583,1.0,0.0697412
TOR2A,-0.08589154,0.9444359348256339,1.0,0.069695614
LINC02663,0.3480593,0.9445249069568266,1.0,0.06958383
PSPN,0.035456873,0.9445254040097837,1.0,0.06958321
ENSG00000286402,0.03612589,0.9445895240222895,1.0,0.06950265
ENSG00000255118,0.41859055,0.9446118915529937,1.0,0.06947455
HLA-DRA,0.057485245,0.9446218326917694,1.0,0.06946206
SIRPB2,0.26341027,0.9447053385978251,1.0,0.06935715
LINC02803,-0.03648337,0.9447381446557839,1.0,0.06931593
ENSG00000288187,0.2976848,0.9447674713626945,1.0,0.06927909
ENSG00000236920,0.17453673,0.9447714478710905,1.0,0.06927409
IRAK3,-0.12300194,0.9447823832762751,1.0,0.06926035
LINC01111,0.29217616,0.9448465047250859,1.0,0.069179796
GABRB3,-0.043090347,0.9448991939349938,1.0,0.069113605
LINC01484,0.2493193,0.9449131118797535,1.0,0.06909612
ENSG00000235495,1.2720307,0.9449220591388359,1.0,0.069084875
LINC00376,1.1699805,0.9449349829697764,1.0,0.06906864
ENSG00000268670,1.0749449,0.9449449243880546,1.0,0.06905615
ENSG00000277324,0.95185256,0.9449489009577666,1.0,0.069051154
ENSG00000286197,0.9482827,0.9449489009577666,1.0,0.069051154
IGLV1-51,0.7443884,0.9449598365315479,1.0,0.069037415
ENSG00000237756,0.6427317,0.9449658013943458,1.0,0.06902992
NUP107-DT,-0.102195196,0.9449896608763897,1.0,0.068999946
ZC2HC1B,0.049153853,0.9449971169746496,1.0,0.06899058
FILNC1,0.71430856,0.9450403624395558,1.0,0.06893625
ENSG00000278600,-0.061255,0.9450756548355438,1.0,0.06889191
ENSG00000286443,0.5413326,0.9451169122801952,1.0,0.06884009
ENSG00000268289,0.17282948,0.9451208889091465,1.0,0.06883509
CATSPERD,-0.014549291,0.9451233743029355,1.0,0.068831965
IL17B,0.41909397,0.9451328188042047,1.0,0.0688201
ENSG00000262410,-0.08805948,0.9451392808358327,1.0,0.06881198
ENSG00000254919,0.33981192,0.9451626435956786,1.0,0.06878263
ABALON,0.08572392,0.9451964451189332,1.0,0.06874017
ENSG00000272087,0.30439135,0.9451974392828758,1.0,0.068738915
ENSG00000278383,0.09838987,0.9452014159394998,1.0,0.06873392
FCER1G,0.45573473,0.9452183167453844,1.0,0.06871269
LINC02265,0.2986344,0.945296856107899,1.0,0.06861402
ENSG00000276071,0.12775582,0.9453058036639628,1.0,0.068602785
LINC02558,0.065611415,0.9453276754967186,1.0,0.06857531
ENSG00000233144,0.20004052,0.9453724134647894,1.0,0.0685191
ENSG00000272844,0.23311199,0.945377384360768,1.0,0.06851286
ENSG00000275632,-0.09011641,0.94541367196583,1.0,0.068467274
SLC16A4-AS1,-0.06615654,0.9454872417044177,1.0,0.06837485
ENSG00000276523,-0.021492934,0.9455200499810139,1.0,0.06833363
ANO1,-0.026821604,0.9455235296521342,1.0,0.06832927
FEZF1,1.0944101,0.9455712509609089,1.0,0.06826931
LINC01553,1.0164744,0.9455732393530141,1.0,0.06826682
OOSP4B,1.0147855,0.9455752277454584,1.0,0.06826432
ENSG00000225407,1.0475614,0.9455792045313643,1.0,0.06825932
ENSG00000259654,0.91121554,0.9455821871216837,1.0,0.06825557
SLIT3-AS1,0.8860509,0.9455821871216837,1.0,0.06825557
ENSG00000224521,0.8417957,0.9455851697127658,1.0,0.068251826
ENSG00000272100,0.9501457,0.9455861639099628,1.0,0.06825058
FUT5,0.86808264,0.9455901406995977,1.0,0.06824558
SMCR5,-0.0021726033,0.9455916319960603,1.0,0.06824371
ENSG00000259200,0.08984603,0.9455921290949236,1.0,0.06824309
ENSG00000248172,0.7200655,0.945595111688548,1.0,0.06823934
ENSG00000285961,0.7070249,0.9455971000847213,1.0,0.06823684
ENSG00000267927,0.71093893,0.945598094282935,1.0,0.06823559
NPAS4,0.66518915,0.9456020710766372,1.0,0.0682306
TGM5,0.6367532,0.9456020710766372,1.0,0.0682306
CXCR4,-0.04114207,0.9456035623746251,1.0,0.06822872
ENSG00000267868,0.6015241,0.9456050536728035,1.0,0.06822685
ENSG00000249685,0.21923009,0.9456080362697321,1.0,0.068223104
ENSG00000287743,0.55255187,0.9456130072663076,1.0,0.06821686
FAM245B,0.50645274,0.9456159898652693,1.0,0.06821311
NOP16,-0.053415556,0.9456313999720478,1.0,0.068193756
CEBPB-AS1,0.23146182,0.9456323941731837,1.0,0.068192504
CAMSAP3,-0.067961976,0.9456338854750465,1.0,0.06819063
KRT8,0.13343467,0.9456895608808655,1.0,0.06812069
H1-0,0.003670103,0.9457178957874821,1.0,0.0680851
NFILZ,0.5335778,0.9457357915533599,1.0,0.06806261
IYD,0.43904194,0.9457700918478231,1.0,0.068019524
ENSG00000257769,0.37195325,0.9458133401884703,1.0,0.067965195
LINC02671,0.1364477,0.9458163228385408,1.0,0.06796145
CDK16,-0.06850462,0.9458168199469597,1.0,0.06796082
PCDHGA3,0.11707133,0.9458317332093367,1.0,0.06794209
ENSG00000272866,0.19979702,0.945845155161706,1.0,0.06792523
SPDEF,0.122701935,0.9458630511221094,1.0,0.06790275
LINC02652,0.049766153,0.9458918835602174,1.0,0.06786653
LPAR2,0.1474106,0.9459778841843622,1.0,0.06775849
DARS1,-0.046429474,0.9460101967203524,1.0,0.0677179
ENSG00000250244,0.16745515,0.9460609027250849,1.0,0.06765421
ENSG00000236856,0.77466327,0.9462214731806478,1.0,0.067452505
ENSG00000187904,0.7689316,0.9462264444370809,1.0,0.06744626
H3C12,0.7610942,0.9462274386886188,1.0,0.06744501
LINC01721,0.093506716,0.9462294271919459,1.0,0.067442514
ENSG00000274492,0.5018802,0.9462562720196435,1.0,0.06740879
SMTNL1,0.45258102,0.9464014339961385,1.0,0.06722644
RASA4,0.006454409,0.9464029253955513,1.0,0.06722457
RLBP1,0.36348376,0.9464233078730147,1.0,0.06719897
ENSG00000269971,0.29401433,0.9464402104419005,1.0,0.067177735
ENSG00000274904,0.28407058,0.9464551244932917,1.0,0.067159
STEAP2-AS1,-0.08105632,0.9464720271075521,1.0,0.06713777
ENSG00000270031,0.4159846,0.9464829641060897,1.0,0.06712403
ENSG00000258776,0.14936832,0.9464909182931793,1.0,0.06711404
ENSG00000261783,0.11685155,0.9465127923351763,1.0,0.06708656
ENSG00000223563,0.32653943,0.9465296950316096,1.0,0.06706533
TWIST1,0.015312694,0.946543117778276,1.0,0.06704847
CDH13-AS2,0.09829025,0.9467007119008274,1.0,0.06685051
ENSG00000214803,0.073430814,0.946724574915221,1.0,0.06682053
ENSG00000260507,0.025442299,0.9467534094547141,1.0,0.066784315
ENSG00000274833,-0.036990944,0.9467653410087015,1.0,0.06676933
ENSG00000271947,0.22432372,0.9467792611701105,1.0,0.066751845
NMBR,0.23836951,0.946801135742292,1.0,0.06672437
CSPG4,0.05522528,0.9468031243417518,1.0,0.06672187
VSTM5,0.06630715,0.9468289761648865,1.0,0.066689394
ENSG00000274294,0.8954412,0.946838919188693,1.0,0.06667691
ENSG00000259575,1.0093808,0.9468399134915291,1.0,0.066675656
LINC01858,0.88102,0.9468458793102843,1.0,0.06666817
ENSG00000248935,0.81355065,0.9468488622207796,1.0,0.06666442
LINCADL,0.92078716,0.9468538337399275,1.0,0.06665817
ENSG00000240996,0.13730529,0.9468548280440054,1.0,0.066656925
ENSG00000255092,0.8270279,0.9468558223481661,1.0,0.06665567
ENSG00000288156,0.79053956,0.9468597995656366,1.0,0.06665068
HSPA12A-AS1,0.69228065,0.9468657653943254,1.0,0.066643186
CHD9NB,0.7213841,0.9468657653943254,1.0,0.066643186
LINC02922,0.6187197,0.9468717312259936,1.0,0.06663569
ENSG00000285895,0.64477223,0.9468727255315612,1.0,0.06663444
TSSK4,0.6317487,0.9468767027546594,1.0,0.06662945
ENSG00000285090,0.6800352,0.9468796856728517,1.0,0.0666257
ENSG00000253664,0.593664,0.9468801828259562,1.0,0.06662507
LINC00114,0.615967,0.9468816742853937,1.0,0.0666232
ENSG00000285584,0.49650678,0.9468886344318966,1.0,0.06661446
ENSG00000250623,0.49045968,0.9468896287388708,1.0,0.06661321
MSC,0.5605211,0.9468926116602897,1.0,0.066609465
ASGR2,0.4358562,0.9468985775053609,1.0,0.06660197
ENSG00000244327,0.3378453,0.9469005661210462,1.0,0.06659947
MGC27382,0.38771293,0.946901560429013,1.0,0.06659822
ENSG00000278642,0.009972127,0.9469234352252031,1.0,0.066570744
CDH24,0.07892441,0.94697315081987,1.0,0.0665083
RUNDC3A-AS1,-0.07449434,0.9469999973268579,1.0,0.06647458
HDAC11,-0.03474556,0.9470397700404128,1.0,0.066424616
MCM10,0.3615787,0.9470402672001677,1.0,0.066424
EIF3K,-0.0631779,0.9470969435473513,1.0,0.06635281
IFNLR1,0.0814353,0.9471004236826599,1.0,0.06634843
LINC02725,0.24296096,0.9471158357225867,1.0,0.06632908
TUBA3D,0.20465358,0.9471218016788394,1.0,0.06632158
ENSG00000276846,0.30088767,0.9472018452118502,1.0,0.06622104
ENSG00000286827,0.11621334,0.9472227262211829,1.0,0.06619481
MED19,-0.063410416,0.9472356525784619,1.0,0.066178575
ENSG00000228577,0.2573315,0.9472575279839582,1.0,0.0661511
ENSG00000276030,-0.012417081,0.9473137081847609,1.0,0.06608053
STARD7-AS1,-0.038427394,0.9473137081847609,1.0,0.06608053
ENSG00000250874,18.560007,0.9473201714105106,1.0,0.06607242
LYPD4,18.546934,0.9473201714105106,1.0,0.06607242
ENSG00000287050,18.59085,0.9473201714105106,1.0,0.06607242
ENSG00000278153,18.502651,0.9473201714105106,1.0,0.06607242
HTR1D,18.773817,0.9473201714105106,1.0,0.06607242
DLGAP3,-0.10444836,0.9473330978724102,1.0,0.06605618
PLG,0.24665831,0.9473475158654997,1.0,0.06603807
ENSG00000286496,0.002699307,0.9474534140669972,1.0,0.06590506
FIBIN,0.7529336,0.9474921939224002,1.0,0.065856345
ENSG00000269949,0.59850335,0.9475071092845302,1.0,0.065837614
ENSG00000285374,0.6933657,0.9475170528695043,1.0,0.06582513
ENSG00000279442,0.43587777,0.9475250077433695,1.0,0.065815136
ENSG00000240478,0.37059388,0.9475309739022013,1.0,0.06580764
MUCL1,0.3622565,0.9475379344245569,1.0,0.06579889
LINC02643,0.33887583,0.9475568272911333,1.0,0.06577516
TMIGD2,0.11857908,0.9475697540063086,1.0,0.06575893
ENSG00000266877,0.096122116,0.9475846694640452,1.0,0.0657402
ZBTB24-DT,0.1235695,0.94764035400186,1.0,0.06567025
ENSG00000272255,0.29557025,0.9477020050384785,1.0,0.06559282
ERBIN-DT,-0.13542658,0.9477079712844526,1.0,0.06558533
ENSG00000228686,0.3206895,0.9477109544085393,1.0,0.06558158
KLF4,0.36019668,0.9477189094096873,1.0,0.06557159
BRD3,-0.05666185,0.9477288531684515,1.0,0.0655591
TFCP2L1,0.20638359,0.9477656451466606,1.0,0.06551289
TTLL1-AS1,-0.038512956,0.9477775777040581,1.0,0.0654979
EMC9,-0.1889959,0.947855636805855,1.0,0.065399855
HIC2,-0.0054924516,0.9478596143531126,1.0,0.06539486
CSF3R,0.09471652,0.9478710498087162,1.0,0.0653805
ENSG00000283221,0.07400617,0.9478745301669009,1.0,0.065376125
LINC02532,0.20143038,0.9479148029553656,1.0,0.06532554
ZNF296,0.012657688,0.9479416515549453,1.0,0.06529182
ENSG00000287244,3.4740891,0.9479550758769046,1.0,0.06527496
CFHR4,2.8658214,0.9479570646665998,1.0,0.065272465
ENSG00000244125,2.9828742,0.9479570646665998,1.0,0.065272465
LINC02496,2.9736753,0.9479580590615688,1.0,0.06527121
ENSG00000267363,2.6243408,0.9479600478517504,1.0,0.06526872
EDDM3A,2.4525652,0.9479600478517504,1.0,0.06526872
IFITM1,2.5309103,0.9479610422469626,1.0,0.06526747
ENSG00000249276,2.5863526,0.9479610422469626,1.0,0.06526747
C4B,2.3311958,0.947962036642256,1.0,0.06526622
ENSG00000236838,2.5441506,0.9479630310376305,1.0,0.06526497
RAET1E-AS1,2.3010378,0.947964025433086,1.0,0.065263726
ENSG00000256596,2.0915713,0.9479650198286225,1.0,0.065262474
SLC34A1,2.0532188,0.9479660142242401,1.0,0.06526122
SLC9A3,0.12583168,0.9479943545334075,1.0,0.06522563
STAB2,0.026669564,0.9480132481094091,1.0,0.0652019
CYP2A6,0.11105839,0.9480142425089559,1.0,0.06520065
RGPD4,0.026987122,0.9480858394890342,1.0,0.06511073
RRS1-DT,0.13661237,0.9480868338944882,1.0,0.06510948
CD101-AS1,-0.019732708,0.9481136828723072,1.0,0.065075755
MC4R,0.6377054,0.9481196493198251,1.0,0.06506826
PRDM9,0.6617611,0.9481285989965564,1.0,0.065057024
ENSG00000225537,0.69681084,0.9481395374992269,1.0,0.065043285
ENSG00000254317,0.6140332,0.9481425207289245,1.0,0.06503954
ENSG00000277589,0.16836536,0.9481614145338895,1.0,0.06501581
SULT6B1,0.5268246,0.9481624089454846,1.0,0.065014556
ENSG00000259598,0.45048195,0.9481673810046719,1.0,0.06500831
NEK10,-0.08629547,0.9481967161949555,1.0,0.06497147
ENSG00000269189,0.2545752,0.9482021854754881,1.0,0.0649646
ENSG00000223379,0.20530286,0.9482111352125332,1.0,0.06495336
ZNF18,-0.08179409,0.948331460089047,1.0,0.06480224
SLC23A3,0.33524534,0.9483359350038922,1.0,0.06479662
ENSG00000274270,0.28804666,0.9483548291067588,1.0,0.06477289
ENSG00000227683,0.30260375,0.9483687510958759,1.0,0.0647554
ENSG00000276488,0.1064135,0.9484473111869284,1.0,0.064656734
LINC01449,0.04614516,0.9484761498271608,1.0,0.06462052
ENSG00000273108,0.043956265,0.9485029996563293,1.0,0.064586796
TTC30B,-0.11673665,0.9485432745097192,1.0,0.064536214
AIFM3,0.114326574,0.9485517272734225,1.0,0.0645256
